case_id,text_en,source,label_category_gold,label_triage_gold,red_flags_gold
synth_critical_65,911 what is your emergency? A man just collapsed and he has no pulse! We're doing CPR! Send an ambulance to at a nursing home now! How long until someone gets here?,synthetic_v1,medical,CRITICAL,1
synth_critical_96,911 what is your emergency? A construction worker fell from the scaffolding! Maybe 20 feet! They're unconscious on the ground!,synthetic_v1,medical,CRITICAL,1
synth_urgent_140,"A group of teenagers are fighting at the shopping mall. Maybe 5 or 6 of them. Fists only, no weapons that I can see. How long will it take?",synthetic_v1,crime,URGENT,0
synth_urgent_239,"Hi, I need to report an emergency. A car went off the road and hit a tree at a warehouse. The driver is trapped but conscious and talking to us.",synthetic_v1,medical,URGENT,0
synth_urgent_24,"Hi, I need to report an emergency. There's a suspicious person looking into car windows in the parking lot on Main Street. They've been at it for about 30 minutes.",synthetic_v1,crime,URGENT,0
synth_urgent_32,911 what is your emergency? There's a small fire in a dumpster at a school. It hasn't spread but there's a lot of smoke. How long will it take?,synthetic_v1,fire,URGENT,0
synth_non_urgent_129,"My car alarm keeps going off but nothing's wrong. I think the sensor is broken. Sorry for any calls about it. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_urgent_2,A small kitchen fire at a restaurant at a daycare center. They put it out with an extinguisher but there's still smoke.,synthetic_v1,fire,URGENT,0
synth_non_urgent_123,"Hello, I'd like to report something. Sorry, this is a false alarm. My kid accidentally dialed 911 from my phone. Everything is fine here. Thanks.",synthetic_v1,other,NON_URGENT,0
synth_critical_51,Somebody call an ambulance! A man just stabbed someone at a daycare center! The victim is bleeding badly! The attacker is still here! Send somebody fast!,synthetic_v1,crime,CRITICAL,1
synth_urgent_205,My 74 year old child didn't come home from school. It's been 2 hours. Their phone goes to voicemail. How long will it take?,synthetic_v1,other,URGENT,0
synth_non_urgent_92,"Hey, I'm calling about a non-emergency situation. There's a street light that's been out for weeks at a construction site. Who do I contact about that? No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_urgent_123,"Hi, I need to report an emergency. I found my male friend passed out at a train station. I think they might have taken some pills. They're breathing but I can't wake them up.",synthetic_v1,medical,URGENT,1
synth_non_urgent_241,"Hi, this is not an emergency but I want to report loud construction noise at a movie theater. They've been drilling for about 2 minutes and it's past 10 PM. Thanks.",synthetic_v1,other,NON_URGENT,0
synth_urgent_212,I just witnessed a car crash on the highway. One car rear-ended another. The driver is complaining of neck pain. Both are awake. Thank you.,synthetic_v1,medical,URGENT,0
synth_non_urgent_189,"Is this the non-emergency line? Anyway, My 71 year old female child has a low grade fever, about 100 degrees. They seem okay otherwise. Should I take them to the ER? No rush, just wanted to let you know.",synthetic_v1,medical,NON_URGENT,0
synth_non_urgent_153,"Hello, I'd like to report something. I want to report a broken window at my house. I think someone threw a rock at it. Nobody is here now.",synthetic_v1,crime,NON_URGENT,0
synth_critical_74,911 what is your emergency? There's a 69 year old who got electrocuted at a church! They're unconscious and not moving! Send somebody fast!,synthetic_v1,medical,CRITICAL,1
synth_urgent_50,My 42 year old child didn't come home from school. It's been 2 hours. Their phone goes to voicemail. Please send someone soon.,synthetic_v1,other,URGENT,0
synth_urgent_65,"Hello, we need help. I haven't heard from my elderly female neighbor in 3 days. Usually they're very active. I'm worried. Thank you.",synthetic_v1,other,URGENT,0
synth_non_urgent_156,"Hi, this is not an emergency but I want to report a pothole on the road at a gym. It's pretty big and could damage a car.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_69,"Hello, I'd like to report something. I want to report loud construction noise at home. They've been drilling for about 15 minutes and it's past 10 PM.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_158,"Hi, this is not an emergency but Yeah, there's a party going on next door and it's really loud. They've been at it for about 30 minutes. I've asked them to keep it down but they won't. Address is at an office building.",synthetic_v1,other,NON_URGENT,0
synth_urgent_34,"Hi, I need to report an emergency. I haven't heard from my elderly female neighbor in 3 days. Usually they're very active. I'm worried.",synthetic_v1,other,URGENT,0
synth_critical_21,There's an elderly male having a stroke I think. One side of their face is drooping and they can't speak. at a warehouse. We need help now!,synthetic_v1,medical,CRITICAL,1
synth_non_urgent_218,"Hey, I'm calling about a non-emergency situation. There's an abandoned car that's been parked on our street for over a week. License plate is covered.",synthetic_v1,other,NON_URGENT,0
synth_urgent_146,"Hello, we need help. A car hit a pedestrian at a park. The person is sitting up and talking but their leg looks injured. They can't walk. Please send someone soon.",synthetic_v1,medical,URGENT,0
synth_critical_69,Help us! My baby stopped breathing! They're turning blue! Oh God please send help! We're at a bus stop!,synthetic_v1,medical,CRITICAL,1
synth_urgent_227,Can you send someone? I think someone is trying to break into my neighbor's house at a warehouse right now. I can see them at the back door.,synthetic_v1,crime,URGENT,0
synth_non_urgent_200,"Hey, I'm calling about a non-emergency situation. Hello, I'm calling about fireworks in the neighborhood. People are setting them off at a church and it's not a holiday. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_critical_12,Help us! My baby stopped breathing! They're turning blue! Oh God please send help! We're at a movie theater! Send somebody fast!,synthetic_v1,medical,CRITICAL,1
synth_urgent_12,A small kitchen fire at a restaurant at a train station. They put it out with an extinguisher but there's still smoke. Thank you.,synthetic_v1,fire,URGENT,0
synth_non_urgent_190,"Hello, I'd like to report something. Hi, there's some graffiti on the wall of our building on the highway. I'd like to file a report. Thank you for your help.",synthetic_v1,crime,NON_URGENT,0
synth_urgent_190,"Hi, I need to report an emergency. There's a man exposing himself in the park in a dorm room. There are children around. He's still there. Thank you.",synthetic_v1,crime,URGENT,0
synth_non_urgent_191,"Hi, this is not an emergency but There's an abandoned car that's been parked on our street for over a week. License plate is covered. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_urgent_171,"Hi, I need to report an emergency. My 38 year old male is having chest pains. They started about 10 minutes ago. They're conscious and breathing but in a lot of pain. Please send someone soon.",synthetic_v1,medical,URGENT,0
synth_urgent_15,Can you send someone? There's a motorcycle accident in a dorm room. The rider is conscious but has road rash and can't move his arm. Please send someone soon.,synthetic_v1,medical,URGENT,0
synth_non_urgent_210,"I want to report a lost dog. It's a golden retriever, no collar, wandering around at a hotel. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_106,"Hey, I'm calling about a non-emergency situation. Hello, I'm calling about fireworks in the neighborhood. People are setting them off in a dorm room and it's not a holiday. Thanks.",synthetic_v1,other,NON_URGENT,0
synth_urgent_122,Can you send someone? I just witnessed a car crash on the highway. One car rear-ended another. The driver is complaining of neck pain. Both are awake. How long will it take?,synthetic_v1,medical,URGENT,0
synth_urgent_10,"Hi, I need to report an emergency. I just saw someone shoplifting at the store at a warehouse. They ran out with merchandise. Heading north on foot. Please send someone soon.",synthetic_v1,crime,URGENT,0
synth_urgent_92,"Hi, I need to report an emergency. My 54 year old is having difficulty breathing. They have a history of COPD. Breathing is wheezy but they're conscious. How long will it take?",synthetic_v1,medical,URGENT,1
synth_non_urgent_187,"Hi, this is not an emergency but My kid got a bee sting at a gym. No allergic reaction, just swelling and pain. Is this an emergency? Thanks.",synthetic_v1,medical,NON_URGENT,0
synth_critical_19,911 what is your emergency? A man just stabbed someone at a daycare center! The victim is bleeding badly! The attacker is still here! How long until someone gets here?,synthetic_v1,crime,CRITICAL,1
synth_non_urgent_215,"Hey, I'm calling about a non-emergency situation. There's an abandoned car that's been parked on our street for over a week. License plate is covered. Thank you for your help.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_224,"Hello, I'd like to report something. My mailbox was damaged overnight. Looks like somebody hit it with their car. No one is hurt. Thanks.",synthetic_v1,other,NON_URGENT,0
synth_critical_97,911 what is your emergency? There's an elderly female having a stroke I think. One side of their face is drooping and they can't speak. at a park.,synthetic_v1,medical,CRITICAL,1
synth_urgent_231,"Hello, we need help. I just saw someone shoplifting at the store at the shopping mall. They ran out with merchandise. Heading north on foot.",synthetic_v1,crime,URGENT,0
synth_urgent_56,"Hi, I need to report an emergency. There's a small fire in a dumpster at home. It hasn't spread but there's a lot of smoke. Please send someone soon.",synthetic_v1,fire,URGENT,0
synth_critical_58,911 what is your emergency? My male friend overdosed! They took a bunch of pills and now they're barely breathing! Lips are turning blue! How long until someone gets here?,synthetic_v1,medical,CRITICAL,1
synth_non_urgent_143,"Hi, this is not an emergency but I see some people taking pictures of houses in our neighborhood. They might be realtors but I wanted to report it. Thank you for your help.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_18,"Hi, this is not an emergency but There's a traffic light that's not working at the intersection at a church. It's blinking red. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_critical_81,Oh my God! A car exploded at a laundromat! It's fully engulfed! The fire is spreading to other cars! I don't know if anyone was inside! Please hurry!,synthetic_v1,fire,CRITICAL,1
synth_urgent_218,Can you send someone? A car hit a pedestrian at a construction site. The person is sitting up and talking but their leg looks injured. They can't walk. How long will it take?,synthetic_v1,medical,URGENT,0
synth_non_urgent_145,"Hey, I'm calling about a non-emergency situation. I have a small cut on my hand from a kitchen knife. It's not deep but it won't stop bleeding. Should I go to urgent care? Thanks.",synthetic_v1,medical,NON_URGENT,0
synth_non_urgent_245,"Hello, I'd like to report something. I'd like to report my car was scratched in the parking lot on Main Street. Nobody was hurt, I just want to file a report. Thank you for your help.",synthetic_v1,crime,NON_URGENT,0
synth_non_urgent_38,"Hi, this is not an emergency but I have a small cut on my hand from a kitchen knife. It's not deep but it won't stop bleeding. Should I go to urgent care?",synthetic_v1,medical,NON_URGENT,0
synth_urgent_52,"Hello, we need help. A woman here is pregnant and having contractions. She says they're about 3 minutes apart. This is her first baby. How long will it take?",synthetic_v1,medical,URGENT,0
synth_non_urgent_111,"Is this the non-emergency line? Anyway, Hi, I'd like to report a noise complaint. My neighbors at a nursing home have been playing loud music for about 5 minutes. It's really bothering us. Can you send someone? Thanks.",synthetic_v1,other,NON_URGENT,0
synth_urgent_200,911 what is your emergency? I can see flames coming from a trash can at a gas station. It's near some bushes. Small but could spread. Thank you.,synthetic_v1,fire,URGENT,0
synth_urgent_238,"Hi, I need to report an emergency. Someone is vandalizing cars in a dorm room right now. They're smashing windows. I can see them from my apartment. How long will it take?",synthetic_v1,crime,URGENT,0
synth_urgent_88,911 what is your emergency? I found my male friend passed out at a warehouse. I think they might have taken some pills. They're breathing but I can't wake them up. Thank you.,synthetic_v1,medical,URGENT,1
synth_urgent_189,911 what is your emergency? I found my female friend passed out at a daycare center. I think they might have taken some pills. They're breathing but I can't wake them up. How long will it take?,synthetic_v1,medical,URGENT,1
synth_critical_53,An apartment building is on fire! Multiple floors! People on the balconies are calling for help! at a laundromat! How long until someone gets here?,synthetic_v1,fire,CRITICAL,1
synth_urgent_3,There's a motorcycle accident at a bar. The rider is conscious but has road rash and can't move his arm.,synthetic_v1,medical,URGENT,0
synth_critical_47,My house is on fire! The whole kitchen is in flames! I got the kids out but my male is still inside! How long until someone gets here?,synthetic_v1,fire,CRITICAL,1
synth_urgent_130,I just witnessed a car crash on the highway. One car rear-ended another. The driver is complaining of neck pain. Both are awake. Thank you.,synthetic_v1,medical,URGENT,0
synth_non_urgent_52,"Is this the non-emergency line? Anyway, I'd like to know if there's a warrant out for a traffic ticket I got. Can you help?",synthetic_v1,other,NON_URGENT,0
synth_urgent_154,"Hi, I need to report an emergency. There's a suspicious person looking into car windows in the parking lot at a school. They've been at it for about 2 minutes. How long will it take?",synthetic_v1,crime,URGENT,0
synth_urgent_91,"Hello, we need help. A car went off the road and hit a tree at a nursing home. The driver is trapped but conscious and talking to us. Please send someone soon.",synthetic_v1,medical,URGENT,0
synth_urgent_76,"Hello, we need help. There's an elderly male who collapsed at a church about 30 minutes ago. They're conscious now but very confused and weak. Thank you.",synthetic_v1,medical,URGENT,0
synth_urgent_233,A car went off the road and hit a tree at a school. The driver is trapped but conscious and talking to us. Please send someone soon.,synthetic_v1,medical,URGENT,0
synth_critical_26,Please help! There's a domestic violence situation and he has a knife! My neighbor is screaming! I can hear her begging! Please hurry!,synthetic_v1,crime,CRITICAL,1
synth_urgent_186,Can you send someone? I found my female friend passed out at a bar. I think they might have taken some pills. They're breathing but I can't wake them up.,synthetic_v1,medical,URGENT,1
synth_non_urgent_53,"Hey, I'm calling about a non-emergency situation. Our fire alarm went off but there's no fire. It was just cooking smoke. False alarm, sorry. Thanks.",synthetic_v1,fire,NON_URGENT,0
synth_non_urgent_34,"Is this the non-emergency line? Anyway, I have a rash that's been spreading for a couple days. It's itchy but I don't feel sick. Should I call poison control? Thank you for your help.",synthetic_v1,medical,NON_URGENT,0
synth_urgent_57,911 what is your emergency? A small kitchen fire at a restaurant at a train station. They put it out with an extinguisher but there's still smoke.,synthetic_v1,fire,URGENT,0
synth_non_urgent_115,There's a dog barking non-stop at a bar. It's been going on for about 15 minutes. The owner doesn't seem to be home.,synthetic_v1,other,NON_URGENT,0
synth_non_urgent_85,"Hi, this is not an emergency but There's a street light that's been out for weeks at a train station. Who do I contact about that? Thanks.",synthetic_v1,other,NON_URGENT,0
synth_urgent_25,Can you send someone? I think someone is trying to break into my neighbor's house at a train station right now. I can see them at the back door. Please send someone soon.,synthetic_v1,crime,URGENT,0
synth_non_urgent_233,"Hey, I'm calling about a non-emergency situation. I accidentally called 911. Everything is okay, no emergency here. Sorry about that. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_urgent_100,My 67 year old male is having chest pains. They started about an hour ago. They're conscious and breathing but in a lot of pain. How long will it take?,synthetic_v1,medical,URGENT,0
synth_urgent_244,"Hi, I need to report an emergency. My 38 year old female is having chest pains. They started about 5 minutes ago. They're conscious and breathing but in a lot of pain. Please send someone soon.",synthetic_v1,medical,URGENT,0
synth_critical_98,My male friend overdosed! They took a bunch of pills and now they're barely breathing! Lips are turning blue! Please hurry!,synthetic_v1,medical,CRITICAL,1
synth_urgent_182,There's a motorcycle accident in an apartment building. The rider is conscious but has road rash and can't move his arm. Thank you.,synthetic_v1,medical,URGENT,0
synth_non_urgent_124,"Hello, I'd like to report something. Someone left a backpack on the park bench at a restaurant. It's been there for a while. Probably just lost property. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_critical_29,Somebody call an ambulance! My baby stopped breathing! They're turning blue! Oh God please send help! We're at a daycare center! Send somebody fast!,synthetic_v1,medical,CRITICAL,1
synth_critical_43,Help us! My female has severe anaphylaxis! Their throat is closing up! The epipen isn't working! They can barely breathe! Please hurry!,synthetic_v1,medical,CRITICAL,1
synth_urgent_208,"Hi, I need to report an emergency. A very intoxicated person is causing problems at a hotel. They're yelling at people and throwing things. No weapons.",synthetic_v1,crime,URGENT,0
synth_non_urgent_45,"Hey, I'm calling about a non-emergency situation. I'd like to know if there's a warrant out for a traffic ticket I got. Can you help? Thanks.",synthetic_v1,other,NON_URGENT,0
synth_critical_8,Help us! My 86 year old male collapsed and they're not breathing! I think they're having a heart attack! Please hurry! How long until someone gets here?,synthetic_v1,medical,CRITICAL,1
synth_urgent_77,Can you send someone? Someone is vandalizing cars in a dorm room right now. They're smashing windows. I can see them from my apartment. How long will it take?,synthetic_v1,crime,URGENT,0
synth_non_urgent_175,There's someone going door to door selling stuff. They seem legit but I wanted to let you know. Thanks.,synthetic_v1,other,NON_URGENT,0
synth_non_urgent_78,"Hi, I found a wallet on the ground at an office building. It has ID in it. What should I do with it? No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_116,"Is this the non-emergency line? Anyway, Sorry, this is a false alarm. My kid accidentally dialed 911 from my phone. Everything is fine here. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_144,"I'd like to report my car was scratched in the parking lot at a movie theater. Nobody was hurt, I just want to file a report. Thank you for your help.",synthetic_v1,crime,NON_URGENT,0
synth_non_urgent_16,I want to report a package theft. My delivery was stolen from my porch at a movie theater about 30 minutes ago. Thank you for your help.,synthetic_v1,crime,NON_URGENT,0
synth_critical_20,Help us! A child fell from the second floor window! They're on the ground not moving! There's blood! at a bus stop!,synthetic_v1,medical,CRITICAL,1
synth_critical_1,Oh my God! A child fell from the second floor window! They're on the ground not moving! There's blood! at a daycare center! Send somebody fast!,synthetic_v1,medical,CRITICAL,1
synth_non_urgent_32,My car alarm keeps going off but nothing's wrong. I think the sensor is broken. Sorry for any calls about it. Thank you for your help.,synthetic_v1,other,NON_URGENT,0
synth_non_urgent_142,"Hi, this is not an emergency but I'm calling back to let you know the situation is resolved. My neighbor and I worked things out. No need to send anyone. Thanks.",synthetic_v1,other,NON_URGENT,0
synth_urgent_41,"Hello, we need help. I just saw someone shoplifting at the store at a nursing home. They ran out with merchandise. Heading north on foot. Thank you.",synthetic_v1,crime,URGENT,0
synth_non_urgent_121,"Hi, this is not an emergency but My 30 year old male child has a low grade fever, about 100 degrees. They seem okay otherwise. Should I take them to the ER? Thanks.",synthetic_v1,medical,NON_URGENT,0
synth_non_urgent_155,"Is this the non-emergency line? Anyway, I want to report a broken window at my house. I think someone threw a rock at it. Nobody is here now. No rush, just wanted to let you know.",synthetic_v1,crime,NON_URGENT,0
synth_non_urgent_182,I want to report loud construction noise on Main Street. They've been drilling for a few minutes and it's past 10 PM. Thank you for your help.,synthetic_v1,other,NON_URGENT,0
synth_non_urgent_181,"Hello, I'd like to report something. I'd like to report my car was scratched in the parking lot at a grocery store. Nobody was hurt, I just want to file a report. No rush, just wanted to let you know.",synthetic_v1,crime,NON_URGENT,0
synth_non_urgent_178,"Hey, I'm calling about a non-emergency situation. Hi, I found a wallet on the ground at a church. It has ID in it. What should I do with it? Thank you for your help.",synthetic_v1,other,NON_URGENT,0
synth_urgent_54,There's smoke coming from under the hood of a car at an office building. No flames yet but it's getting thicker.,synthetic_v1,fire,URGENT,0
synth_non_urgent_81,"Is this the non-emergency line? Anyway, Someone left a backpack on the park bench at a movie theater. It's been there for a while. Probably just lost property. Thanks.",synthetic_v1,other,NON_URGENT,0
synth_urgent_167,"Hi, I need to report an emergency. A car went off the road and hit a tree at a train station. The driver is trapped but conscious and talking to us. Please send someone soon.",synthetic_v1,medical,URGENT,0
synth_urgent_1,"Hi, I need to report an emergency. A car went off the road and hit a tree at a hotel. The driver is trapped but conscious and talking to us. Thank you.",synthetic_v1,medical,URGENT,0
synth_critical_49,Somebody call an ambulance! There's an elderly male having a stroke I think. One side of their face is drooping and they can't speak. in a parking lot. Please hurry!,synthetic_v1,medical,CRITICAL,1
synth_urgent_89,911 what is your emergency? My 56 year old male is having an asthma attack. Their inhaler isn't working. They're breathing but it's labored. How long will it take?,synthetic_v1,medical,URGENT,1
synth_urgent_22,911 what is your emergency? A very intoxicated person is causing problems in a dorm room. They're yelling at people and throwing things. No weapons.,synthetic_v1,crime,URGENT,0
synth_urgent_134,"Hello, we need help. I think someone is trying to break into my neighbor's house at a movie theater right now. I can see them at the back door. Please send someone soon.",synthetic_v1,crime,URGENT,0
synth_non_urgent_21,"Hey, I'm calling about a non-emergency situation. There's someone going door to door selling stuff. They seem legit but I wanted to let you know. Thank you for your help.",synthetic_v1,other,NON_URGENT,0
synth_urgent_115,I smell gas in my apartment building. It's strong. No flames but the smell is really bad. Please send someone soon.,synthetic_v1,fire,URGENT,1
synth_urgent_138,"Hello, we need help. A car went off the road and hit a tree at a restaurant. The driver is trapped but conscious and talking to us. Please send someone soon.",synthetic_v1,medical,URGENT,0
synth_non_urgent_235,"Hey, I'm calling about a non-emergency situation. I have a rash that's been spreading for a couple days. It's itchy but I don't feel sick. Should I call poison control?",synthetic_v1,medical,NON_URGENT,0
synth_urgent_168,"Hello, we need help. There's a motorcycle accident at a gas station. The rider is conscious but has road rash and can't move his arm. Thank you.",synthetic_v1,medical,URGENT,0
synth_urgent_144,"Can you send someone? There's been a car accident at a movie theater. Two cars involved. People are out of the vehicles, I think there are some injuries but everyone is conscious.",synthetic_v1,crime,URGENT,0
synth_non_urgent_96,"Yeah, there's a party going on next door and it's really loud. They've been at it for about 20 minutes. I've asked them to keep it down but they won't. Address is at a daycare center. Thank you for your help.",synthetic_v1,other,NON_URGENT,0
synth_urgent_242,911 what is your emergency? A small kitchen fire at a restaurant at a grocery store. They put it out with an extinguisher but there's still smoke. How long will it take?,synthetic_v1,fire,URGENT,0
synth_critical_73,A man just stabbed someone at a laundromat! The victim is bleeding badly! The attacker is still here!,synthetic_v1,crime,CRITICAL,1
synth_non_urgent_249,I'm calling back to let you know the situation is resolved. My neighbor and I worked things out. No need to send anyone.,synthetic_v1,other,NON_URGENT,0
synth_critical_44,Help us! A man just stabbed someone at a school! The victim is bleeding badly! The attacker is still here! We need help now!,synthetic_v1,crime,CRITICAL,1
synth_critical_88,Oh my God! There's been an explosion at a nursing home! I can see a huge fire! People are running away screaming! Send somebody fast!,synthetic_v1,fire,CRITICAL,1
synth_critical_66,Somebody call an ambulance! Someone just got shot at a nursing home! They're on the ground bleeding! The shooter ran towards the alley! Send somebody fast!,synthetic_v1,crime,CRITICAL,1
synth_critical_60,Please help! A construction worker fell from the scaffolding! Maybe 20 feet! They're unconscious on the ground! We need help now!,synthetic_v1,medical,CRITICAL,1
synth_non_urgent_119,"I accidentally called 911. Everything is okay, no emergency here. Sorry about that. Thanks.",synthetic_v1,other,NON_URGENT,0
synth_critical_59,Oh my God! There's a 65 year old who got electrocuted at a nursing home! They're unconscious and not moving! We need help now!,synthetic_v1,medical,CRITICAL,1
synth_non_urgent_150,"Hey, I'm calling about a non-emergency situation. My kid got a bee sting at the shopping mall. No allergic reaction, just swelling and pain. Is this an emergency? Thank you for your help.",synthetic_v1,medical,NON_URGENT,0
synth_critical_46,Oh my God! There's been an explosion at the shopping mall! I can see a huge fire! People are running away screaming! How long until someone gets here?,synthetic_v1,fire,CRITICAL,1
synth_non_urgent_56,"Hello, I'd like to report something. My car alarm keeps going off but nothing's wrong. I think the sensor is broken. Sorry for any calls about it. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_critical_48,Somebody call an ambulance! There's someone with a gun at a school! They're shooting! People are running! Send police now! We need help now!,synthetic_v1,crime,CRITICAL,1
synth_urgent_63,"Hello, we need help. A small kitchen fire at a restaurant at home. They put it out with an extinguisher but there's still smoke. How long will it take?",synthetic_v1,fire,URGENT,0
synth_non_urgent_199,"Hey, I'm calling about a non-emergency situation. My kid got a bee sting on Main Street. No allergic reaction, just swelling and pain. Is this an emergency?",synthetic_v1,medical,NON_URGENT,0
synth_non_urgent_35,"Hi, this is not an emergency but Hello, I'm calling about fireworks in the neighborhood. People are setting them off at a park and it's not a holiday. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_5,Someone stole my bicycle from the rack at a park. It happened sometime today. I just noticed it's gone. Thank you for your help.,synthetic_v1,crime,NON_URGENT,0
synth_non_urgent_239,"Hey, I'm calling about a non-emergency situation. There's a car I don't recognize parked on our street. It's been here for 3 days. Just wanted to let you know. Thanks.",synthetic_v1,other,NON_URGENT,0
synth_urgent_97,I smell gas in my apartment building. It's strong. No flames but the smell is really bad. How long will it take?,synthetic_v1,fire,URGENT,1
synth_critical_23,Help us! My husband is in cardiac arrest! He fell over and he's not breathing! I'm trying to do CPR!,synthetic_v1,medical,CRITICAL,1
synth_urgent_103,"Hello, we need help. There's been a car accident in a dorm room. Two cars involved. People are out of the vehicles, I think there are some injuries but everyone is conscious. Please send someone soon.",synthetic_v1,crime,URGENT,0
synth_non_urgent_146,"Hi, this is not an emergency but My 15 year old male child has a low grade fever, about 100 degrees. They seem okay otherwise. Should I take them to the ER? Thanks.",synthetic_v1,medical,NON_URGENT,0
synth_non_urgent_31,"Hi, this is not an emergency but Someone left a backpack on the park bench in a dorm room. It's been there for a while. Probably just lost property. Thank you for your help.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_88,"I'd like to report my car was scratched in the parking lot at a train station. Nobody was hurt, I just want to file a report.",synthetic_v1,crime,NON_URGENT,0
synth_non_urgent_131,"Our fire alarm went off but there's no fire. It was just cooking smoke. False alarm, sorry. Thanks.",synthetic_v1,fire,NON_URGENT,0
synth_urgent_105,"Hi, I need to report an emergency. I haven't heard from my elderly female neighbor in 3 days. Usually they're very active. I'm worried. Thank you.",synthetic_v1,other,URGENT,0
synth_urgent_20,911 what is your emergency? My 28 year old child didn't come home from school. It's been 2 hours. Their phone goes to voicemail.,synthetic_v1,other,URGENT,0
synth_critical_82,Please help! There's an elderly male having a stroke I think. One side of their face is drooping and they can't speak. at a restaurant. Send somebody fast!,synthetic_v1,medical,CRITICAL,1
synth_non_urgent_193,"Is this the non-emergency line? Anyway, I see some people taking pictures of houses in our neighborhood. They might be realtors but I wanted to report it.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_10,I'm calling back to let you know the situation is resolved. My neighbor and I worked things out. No need to send anyone. Thanks.,synthetic_v1,other,NON_URGENT,0
synth_critical_70,Someone went under the water at the lake and hasn't come back up! It's been almost 2 minutes! at an office building! Send somebody fast!,synthetic_v1,medical,CRITICAL,1
synth_urgent_69,My female partner fell down the stairs at the shopping mall. They hit their head. They're dizzy and confused but conscious. How long will it take?,synthetic_v1,medical,URGENT,0
synth_urgent_237,Can you send someone? There's a suspicious person looking into car windows in the parking lot in a dorm room. They've been at it for a few minutes. How long will it take?,synthetic_v1,crime,URGENT,0
synth_urgent_158,Can you send someone? My male partner fell down the stairs at a gas station. They hit their head. They're dizzy and confused but conscious. Please send someone soon.,synthetic_v1,medical,URGENT,0
synth_non_urgent_133,"There's a dog barking non-stop at a daycare center. It's been going on for about 5 minutes. The owner doesn't seem to be home. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_urgent_18,911 what is your emergency? There's a suspicious person looking into car windows in the parking lot in a parking lot. They've been at it for about 30 minutes. Please send someone soon.,synthetic_v1,crime,URGENT,0
synth_urgent_30,Someone is vandalizing cars at the shopping mall right now. They're smashing windows. I can see them from my apartment. Please send someone soon.,synthetic_v1,crime,URGENT,0
synth_non_urgent_105,"Hello, I'd like to report something. There's a car I don't recognize parked on our street. It's been here for 3 days. Just wanted to let you know. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_critical_54,Somebody call an ambulance! My male friend overdosed! They took a bunch of pills and now they're barely breathing! Lips are turning blue! We need help now!,synthetic_v1,medical,CRITICAL,1
synth_urgent_26,A very intoxicated person is causing problems at a hotel. They're yelling at people and throwing things. No weapons. How long will it take?,synthetic_v1,crime,URGENT,0
synth_non_urgent_108,"Is this the non-emergency line? Anyway, I found an open door at the business next to mine. The owner might have left it open. No signs of break in. Thank you for your help.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_170,"Hey, I'm calling about a non-emergency situation. My mailbox was damaged overnight. Looks like somebody hit it with their car. No one is hurt.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_12,"Hey, I'm calling about a non-emergency situation. My car alarm keeps going off but nothing's wrong. I think the sensor is broken. Sorry for any calls about it. No rush, just wanted to let you know.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_242,Someone stole my bicycle from the rack at a nursing home. It happened sometime today. I just noticed it's gone.,synthetic_v1,crime,NON_URGENT,0
synth_non_urgent_231,There's a dog barking non-stop in an apartment building. It's been going on for a few minutes. The owner doesn't seem to be home.,synthetic_v1,other,NON_URGENT,0
synth_urgent_113,"911 what is your emergency? There's been a car accident at a warehouse. Two cars involved. People are out of the vehicles, I think there are some injuries but everyone is conscious. Please send someone soon.",synthetic_v1,crime,URGENT,0
synth_non_urgent_57,"Hello, I'd like to report something. There's a tree branch hanging over the road at a school. It hasn't fallen yet but looks like it might.",synthetic_v1,other,NON_URGENT,0
synth_non_urgent_176,There's someone going door to door selling stuff. They seem legit but I wanted to let you know.,synthetic_v1,other,NON_URGENT,0
