case_id,text_en,source,label_category_gold,label_triage_gold,red_flags_gold
crime_ur_en_0109,"Traffic accident, no injuries apparent but the other car fled. Should we call police?",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0149,"An unfamiliar person in the elevator, looked shady, should I report? Should we call police?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0009,Yetiskin bir adam cocuga cinsel saldiri yapiyor parkta!,crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0159,"Lost youth in the neighborhood, allegedly ran away from home but not in danger.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0084,"Kapimda israrla birisi kapi caliyor, tanimiyorum. Bekliyor gidemiyorum.",crime_synthetic_v1,crime,URGENT,0
crime_cr_tr_0088,"Oglum kayboldu, 5 yasinda, son 2 saat oldu! Lutfen her yeri arayin!",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_en_0054,"Shoes stolen at the door, no forced entry, I don't remember what I wore though.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0135,"Saw what looked like a thief in my shop, they ran, should I follow? Not urgent of course.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0015,"Suspicious car outside my shop, two people sitting and waiting.",crime_synthetic_v1,crime,URGENT,0
crime_cr_en_0012,"A friend got stabbed, there's blood! Come now! Should we call police?",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_en_0079,"Saw what looked like a thief in my shop, they ran, should I follow?",crime_synthetic_v1,crime,URGENT,0
crime_cr_en_0051,"My husband started beating me, he grabbed a knife! I need to run! Which unit should I report to?",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_en_0187,"Separated from my spouse, he's now waiting in a car outside, not moving. Not urgent of course.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0182,"Graffiti on the building wall, should I file a report? Just sharing info.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0168,"Kapimda israrla birisi kapi caliyor, tanimiyorum. Bekliyor gidemiyorum.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0280,"Komsumda yine gurultu var, saat 22'yi gecti. Gelin demiyorum ama uyari olsun. Acil degil tabii.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0175,"Park ucuz carpisma olmus, kimse yaralanmamis, belgelemek icin gerek var mi polis?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0109,"An unfamiliar person in the elevator, looked shady, should I report? Just sharing info.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0031,"My husband started beating me, he grabbed a knife! I need to run! Which unit should I report to?",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0122,"Binanin duvarina grafiti yapmislar, tutanak tutulmali mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0022,"Bir arkadasim bicaklandi, kan var! Hemen gelin!",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_tr_0062,"Oglum okuldan henuz donmedi, zamanindan bir saat gec. Endiseliyim. Acil degil tabii.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0164,"Esya hirsizligi oldu evden, bir hafta oncesinden. Simdi belediyeye mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0163,"Saw what looked like a thief in my shop, they ran, should I follow? I'm safe with others around.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0077,"Street dog hanging around our building, not threatening. Municipality?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0133,Caddede bir araba saatlerce motor calistiriyor bos. Ihbarlamali miyim? Polis arasak mi?,crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0267,"Someone broke my parked car's mirror at night, I should report it.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0221,"A car is wrongly parked on my street, been there a few days. Not urgent of course.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0200,"Komsumda yine gurultu var, saat 22'yi gecti. Gelin demiyorum ama uyari olsun.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0074,"No physical violence but a fight at home, a neighbor may have called me.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0112,"Kapimda israrla birisi kapi caliyor, tanimiyorum. Bekliyor gidemiyorum.",crime_synthetic_v1,crime,URGENT,0
crime_cr_en_0076,"I witnessed a murder just now, the man fled!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0259,"Kayip cocuk mahallede, genclerden biri ama tehlikede degil, evinden kactim diye duyuyorum. Acil degil tabii.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0261,"A car is wrongly parked on my street, been there a few days.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0106,"A man threatened me violently on the street, no blows landed.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0027,"Someone broke my parked car's mirror at night, I should report it.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0057,"Dukkanimin onunde supheli bir araba duruyor, iki kisi beklemekteler. Hangi birime bildirmeli?",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0059,"Stalking suphesi var, ayni adam beni takip ediyor son uc gundur. Bilgi vermek istedim.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0179,"Trafik kazasi oldu, yarali yok gibi ama araba kacti.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0199,"Lost youth in the neighborhood, allegedly ran away from home but not in danger.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0114,"Neighbor gave belongings to wrong person, wants them back, legal advice?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0038,"My 5-year-old son is missing, last seen 2 hours ago! Please search everywhere!",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_en_0075,"Separated from my spouse, he's now waiting in a car outside, not moving. Just sharing info.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0033,"Esimden ayri yasiyorum, simdi evin onunde arabada bekliyor, hareket etmiyor. Polis arasak mi?",crime_synthetic_v1,crime,URGENT,0
crime_cr_tr_0089,Yetiskin bir adam cocuga cinsel saldiri yapiyor parkta!,crime_synthetic_v1,crime,CRITICAL,1
crime_cr_tr_0005,"Evde rehine aldilar, benimle birlikte ailem de burada! Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0107,"Someone broke my parked car's mirror at night, I should report it.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0295,"Park ucuz carpisma olmus, kimse yaralanmamis, belgelemek icin gerek var mi polis?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0197,"Dukkanimin onunde supheli bir araba duruyor, iki kisi beklemekteler.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0258,"Kirlicam var, kiraci tasinmadi ve odeme yapmiyor. Dava acacam.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0257,"Evimizin onunde sokak kopegi dolaniyor, tehditkar degil. Belediyeyi mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0037,"Active attack at a shopping center, people are running! Not urgent of course.",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_en_0108,"Fight at a gas station, two people, separated but still yelling. Not urgent of course.",crime_synthetic_v1,crime,URGENT,0
crime_cr_en_0013,"A child is being abducted in the park, a man grabbed them!",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_tr_0173,"Esimden ayri yasiyorum, simdi evin onunde arabada bekliyor, hareket etmiyor.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0060,"Noise complaint about my neighbor, past 10pm. Not saying come out, just a warning.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0201,"Sokagima yanlis park etmis bir araba var, birkac gundur duruyor. Bilgi vermek istedim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0044,"Nothing is missing but my door was open when I got home, where should I check?",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0286,"Disarda birkac genc aglaniyor ama tehditkar gibi degil, sadece gurultulu. Bilgi vermek istedim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0043,"Suspicious car outside my shop, two people sitting and waiting.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0066,"Benzin istasyonunda kavga var iki kisi, ayrisirmis ama taraflar hala bagirisiyor. Hangi birime bildirmeli?",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0013,Caddede bir araba saatlerce motor calistiriyor bos. Ihbarlamali miyim?,crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0056,"Parkta birisi kopeklere kotu davraniyor, hayvan koruma mi arayayim? Polis arasak mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0068,"Kapida ayakkabilar calinmis galiba, zorlama izi yok ama hatirlamiyorum ne giydigim. Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,URGENT,0
crime_cr_en_0034,"I hear gunshots outside, someone dropped to the ground!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0066,Teens outside being loud but not threatening.,crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0169,"Dukkanimin onunde supheli bir araba duruyor, iki kisi beklemekteler.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0283,"Kayip bir kopek buldum mahallede, kimsenin degil gibi. Ne yapmaliyim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0001,"Sokagima yanlis park etmis bir araba var, birkac gundur duruyor. Acil degil tabii.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0075,"Small parking lot fender bender, no injuries, need police for documentation?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0168,"Eve gelince kapi aralik buldum, icerde bir sey eksik degil ama tutunmali miyim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0031,"Stalking suphesi var, ayni adam beni takip ediyor son uc gundur.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0110,"Heavy water running sound from a window, should I check the water bill?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0106,Teens outside being loud but not threatening.,crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0199,"Stalking suphesi var, ayni adam beni takip ediyor son uc gundur. Polis arasak mi?",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0105,"Neighbors had a loud argument, no physical fight. Not urgent of course.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0064,"Theft happened a week ago at my house, should I call now or go to a station?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0090,"Armed man in my house, I locked myself in the bathroom! Emergency!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0170,"Kendi evimin penceresinden yogun musluk sesi duyuyorum, su faturasini kontrol etmeli miyim? Bilgi vermek istedim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0103,"Separated from my spouse, he's now waiting in a car outside, not moving. I'm safe with others around.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0010,"Kendi evimin penceresinden yogun musluk sesi duyuyorum, su faturasini kontrol etmeli miyim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0108,"Found my door slightly open when I got home, nothing missing but should I be cautious? Should we call police?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0006,"Cinayete tanik oldum az once, adam kacti! Polis arasak mi?",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_tr_0007,"Alis veris merkezinde bir adam cocugu izlemeye devam ediyor, aile degil gibi.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0062,"Graffiti on the building wall, should I file a report?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0040,"Evimde silahli bir adam var, kendimi kilitledim banyoya! Acil!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0141,"A car is wrongly parked on my street, been there a few days.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0085,"Dukkanimin onunde supheli bir araba duruyor, iki kisi beklemekteler. Hangi birime bildirmeli?",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0031,"Homeless people on the street making me uncomfortable, no violence though.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0082,"Bir arkadasim bicaklandi, kan var! Hemen gelin!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0278,"Tenant didn't move out and not paying rent, I'll sue.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0038,"Benzin istasyonunda kavga var iki kisi, ayrisirmis ama taraflar hala bagirisiyor. Bilgi vermek istedim.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0003,"Stalking suphesi var, ayni adam beni takip ediyor son uc gundur.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0185,"Neighbors had a loud argument, no physical fight.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0011,"Trafik kazasi oldu, yarali yok gibi ama araba kacti.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0293,Caddede bir araba saatlerce motor calistiriyor bos. Ihbarlamali miyim? Yanimdakilerle guvendeyim.,crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0069,Yetiskin bir adam cocuga cinsel saldiri yapiyor parkta!,crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0111,"Homeless people on the street making me uncomfortable, no violence though. I'm safe with others around.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0006,"Oglum okuldan henuz donmedi, zamanindan bir saat gec. Endiseliyim. Bilgi vermek istedim.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0016,"Parkta birisi kopeklere kotu davraniyor, hayvan koruma mi arayayim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0143,"Found a lost dog in the neighborhood, doesn't seem to belong to anyone.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0097,"Active attack at a shopping center, people are running! Just sharing info.",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0250,"Kendi evimin penceresinden yogun musluk sesi duyuyorum, su faturasini kontrol etmeli miyim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0189,"A man at the mall keeps watching a child, doesn't look like family. Just sharing info.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0087,"Stalking suphesi var, ayni adam beni takip ediyor son uc gundur. Acil degil tabii.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0079,"Lost youth in the neighborhood, allegedly ran away from home but not in danger. I'm safe with others around.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0132,"My son isn't home from school yet, an hour late. I'm worried. Just sharing info.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0214,"Esya bilmeyen birine vermis komsum, geri almak istiyor ama zor durumda. Hukuki danismanlik mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0065,"Dukkanda hirsiz gibi birisi gordum ama kacti, takip etmeye mi devam edeyim? Hangi birime bildirmeli?",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0189,"An unfamiliar person in the elevator, looked shady, should I report?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0027,"Aktif bir saldiri var alis veris merkezinde, insanlar kaciyor! Polis arasak mi?",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0198,"Tenant didn't move out and not paying rent, I'll sue.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0069,"An unfamiliar person in the elevator, looked shady, should I report?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0275,"Small parking lot fender bender, no injuries, need police for documentation?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0198,"Bir sey kaybetmedim ama eve donunce kapi acikti, simdi nereye bakayim? Acil degil tabii.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0192,"Fight at a gas station, two people, separated but still yelling. I'm safe with others around.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0019,"Separated from my spouse, he's now waiting in a car outside, not moving. Just sharing info.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0252,"Komsumdan horoz sesi geliyor her sabah, kurallara aykiri galiba.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0032,"A friend got stabbed, there's blood! Come now!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0019,"Kayip cocuk mahallede, genclerden biri ama tehlikede degil, evinden kactim diye duyuyorum. Acil degil tabii.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0177,"Dukkanda hirsiz gibi birisi gordum ama kacti, takip etmeye mi devam edeyim?",crime_synthetic_v1,crime,URGENT,0
crime_cr_tr_0060,"Evimde silahli bir adam var, kendimi kilitledim banyoya! Acil!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0059,"Kayip cocuk mahallede, genclerden biri ama tehlikede degil, evinden kactim diye duyuyorum. Bilgi vermek istedim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0209,"Apartmanda asansorde bilinmeyen biri vardi, cekiciydi. Ihbar edeyim mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0071,"My husband started beating me, he grabbed a knife! I need to run!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0237,"Street dog hanging around our building, not threatening. Municipality?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0032,"Rooster noise every morning from a neighbor, might be against rules.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0113,"A car engine running for hours unattended on the street, should I report?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0158,"No physical violence but a fight at home, a neighbor may have called me.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0070,"Someone's knocking on my door persistently, I don't know them. They're waiting.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0287,"Arabamin aynasini kirmisler park halindeyken, gece. Bildirmem lazim. Polis arasak mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0091,"Alis veris merkezinde bir adam cocugu izlemeye devam ediyor, aile degil gibi.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0012,"Komsumdan horoz sesi geliyor her sabah, kurallara aykiri galiba.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0241,"Sokagima yanlis park etmis bir araba var, birkac gundur duruyor. Hangi birime bildirmeli?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0119,"Lost youth in the neighborhood, allegedly ran away from home but not in danger.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0055,"Park ucuz carpisma olmus, kimse yaralanmamis, belgelemek icin gerek var mi polis?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0190,"Heavy water running sound from a window, should I check the water bill? Should we call police?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0147,"Alis veris merkezinde bir adam cocugu izlemeye devam ediyor, aile degil gibi.",crime_synthetic_v1,crime,URGENT,0
crime_cr_en_0095,"Hostage situation at home, my family is here with me! Just sharing info.",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0299,"Kayip cocuk mahallede, genclerden biri ama tehlikede degil, evinden kactim diye duyuyorum.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0094,"I hear gunshots outside, someone dropped to the ground!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0188,"Found my door slightly open when I got home, nothing missing but should I be cautious?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0232,"Rooster noise every morning from a neighbor, might be against rules. I'm safe with others around.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0063,"Found a lost dog in the neighborhood, doesn't seem to belong to anyone.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0274,"Neighbor gave belongings to wrong person, wants them back, legal advice? Just sharing info.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0135,"Park ucuz carpisma olmus, kimse yaralanmamis, belgelemek icin gerek var mi polis?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0007,"Arabamin aynasini kirmisler park halindeyken, gece. Bildirmem lazim. Polis arasak mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0110,"Shoes stolen at the door, no forced entry, I don't remember what I wore though.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0072,"Nothing is missing but my door was open when I got home, where should I check?",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0064,"Bir kisi kavga etti benimle sokakta, siddetle tehdit etti ama darpe olmadi. Bilgi vermek istedim.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0285,"Komsularim konustular biraz, sesli oldu ama fiziksel kavga yok.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0203,"Kayip bir kopek buldum mahallede, kimsenin degil gibi. Ne yapmaliyim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0045,"Possible stalker, same man has been following me for three days.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0138,"Shoes stolen at the door, no forced entry, I don't remember what I wore though. Just sharing info.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0115,"Small parking lot fender bender, no injuries, need police for documentation? I'm safe with others around.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0072,"Rooster noise every morning from a neighbor, might be against rules.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0038,"Tenant didn't move out and not paying rent, I'll sue.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0039,An adult man is sexually assaulting a child in the park!,crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0058,"Kirlicam var, kiraci tasinmadi ve odeme yapmiyor. Dava acacam.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0173,Caddede bir araba saatlerce motor calistiriyor bos. Ihbarlamali miyim? Hangi birime bildirmeli?,crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0071,"Suspicious car outside my shop, two people sitting and waiting. I'm safe with others around.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0246,"Disarda birkac genc aglaniyor ama tehditkar gibi degil, sadece gurultulu.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0131,"Sokakta dilenciler var surekli, rahatsiz ediyor ama siddet yok.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0084,"Esya hirsizligi oldu evden, bir hafta oncesinden. Simdi belediyeye mi? Polis arasak mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0061,"Esim beni dovmeye basladi, bicak aldi! Kacmam lazim!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0256,"Parkta birisi kopeklere kotu davraniyor, hayvan koruma mi arayayim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0023,"Cocuk kaciriliyor parkta, adam cekti aldi! Hemen!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0187,"Someone broke my parked car's mirror at night, I should report it.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0276,"Someone being cruel to dogs in the park, should I call animal welfare?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0073,"Possible stalker, same man has been following me for three days.",crime_synthetic_v1,crime,URGENT,0
crime_cr_tr_0024,"Silah sesi duyuyorum sokakta, bir kisi yere yigildi gibi! Bilgi vermek istedim.",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_en_0160,"My son isn't home from school yet, an hour late. I'm worried. I'm safe with others around.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0212,"Komsumdan horoz sesi geliyor her sabah, kurallara aykiri galiba.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0167,"Arabamin aynasini kirmisler park halindeyken, gece. Bildirmem lazim. Polis arasak mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0113,"Dukkanimin onunde supheli bir araba duruyor, iki kisi beklemekteler.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0191,"Saw what looked like a thief in my shop, they ran, should I follow?",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0067,"Someone broke my parked car's mirror at night, I should report it.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0186,Teens outside being loud but not threatening. Should we call police?,crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0296,"Parkta birisi kopeklere kotu davraniyor, hayvan koruma mi arayayim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0017,"Evimizin onunde sokak kopegi dolaniyor, tehditkar degil. Belediyeyi mi? Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0225,"Neighbors had a loud argument, no physical fight.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0056,"I witnessed a murder just now, the man fled!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0020,"Noise complaint about my neighbor, past 10pm. Not saying come out, just a warning. I'm safe with others around.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0030,"Bir sey kaybetmedim ama eve donunce kapi acikti, simdi nereye bakayim?",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0083,"Bag had my meds in it, I think stolen on the bus. Important meds.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0049,"Apartmanda asansorde bilinmeyen biri vardi, cekiciydi. Ihbar edeyim mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0021,"A man at the mall keeps watching a child, doesn't look like family.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0070,"Heavy water running sound from a window, should I check the water bill?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0057,"Active attack at a shopping center, people are running!",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_tr_0141,"Dukkanimin onunde supheli bir araba duruyor, iki kisi beklemekteler.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0069,"Cantasi icinde ilaclari vardi, calindi sanirim otobuste. Onemli ilaclar. Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,URGENT,0
crime_cr_tr_0045,"Evde rehine aldilar, benimle birlikte ailem de burada!",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_en_0047,"Separated from my spouse, he's now waiting in a car outside, not moving.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0127,"Suspicious car outside my shop, two people sitting and waiting.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0155,"Suspicious car outside my shop, two people sitting and waiting.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0097,"Evimizin onunde sokak kopegi dolaniyor, tehditkar degil. Belediyeyi mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0036,"I witnessed a murder just now, the man fled! Which unit should I report to?",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0112,"Rooster noise every morning from a neighbor, might be against rules.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0180,"Noise complaint about my neighbor, past 10pm. Not saying come out, just a warning.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0102,"No physical violence but a fight at home, a neighbor may have called me. Not urgent of course.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0117,"Street dog hanging around our building, not threatening. Municipality? Just sharing info.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0097,"Cantasi icinde ilaclari vardi, calindi sanirim otobuste. Onemli ilaclar.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0146,Teens outside being loud but not threatening.,crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0099,An adult man is sexually assaulting a child in the park!,crime_synthetic_v1,crime,CRITICAL,1
